	ranges_bin	norm_signal	pre_signal	post_signal	surround_signal	enrichment_factor1	enrichment_factor2
21101	[61062299, 61062503)	1.5555555555555556	0.25	2.0	2.25	0.691358024691358	2.0601174742582495
21102	[61063666, 61063751)	1.0	1.6666666666666667	0.6666666666666666	2.3333333333333335	0.42857142857142855	1.3243612334517316
21103	[61063852, 61063968)	1.2222222222222223	0.0	0.6666666666666666	0.6666666666666666	1.8333333333333335	1.618663729774339
21104	[61064305, 61064385)	3.272727272727273	0.5	0.5	1.0	3.272727272727273	4.3342731276602136
21105	[61064503, 61064610)	4.166666666666667	0.16666666666666666	1.2857142857142858	1.4523809523809526	2.8688524590163933	5.5181718060488825
21106	[61064694, 61065159)	2.618181818181818	0.5	0.7142857142857143	1.2142857142857144	2.1561497326203205	3.4674185021281705
21107	[61065540, 61066325)	2.8607594936708862	0.5	1.75	2.25	1.2714486638537272	3.7886789716467266
21108	[61067957, 61068343)	2.0303030303030303	0.75	2.5	3.25	0.6247086247086246	2.68885462549291
21109	[61068512, 61068712)	3.4	0.0	1.1428571428571428	1.1428571428571428	2.975	4.502828193735888
21110	[61068908, 61069062)	2.4285714285714284	2.142857142857143	1.1111111111111112	3.253968253968254	0.7463414634146341	3.216305852668491
21111	[61069616, 61069713)	1.5	0.8333333333333334	1.1666666666666667	2.0	0.75	1.9865418501775975
21112	[61070276, 61070374)	1.7142857142857142	0.25	1.3333333333333333	1.5833333333333333	1.0827067669172932	2.2703335430601115
21113	[61070946, 61071567)	2.106382978723404	1.3333333333333333	1.5	2.833333333333333	0.7434292866082604	2.7896119598238602
21114	[61071857, 61071991)	2.2	1.1428571428571428	0.25	1.3928571428571428	1.5794871794871796	2.91359471359381
21115	[61072356, 61072738)	1.8709677419354838	0.3333333333333333	1.0	1.3333333333333333	1.403225806451613	2.4778371464580786
21116	[61073202, 61073433)	1.56	1.3333333333333333	1.0	2.333333333333333	0.6685714285714287	2.0660035241847017
21117	[61075789, 61076264)	2.125	0.4	2.4	2.8	0.7589285714285715	2.81426762108493
21118	[61076349, 61076417)	1.8571428571428572	2.6	1.3333333333333333	3.9333333333333336	0.4721549636803874	2.4595280049817876
21119	[61077168, 61077344)	1.7857142857142858	0.16666666666666666	1.1428571428571428	1.3095238095238095	1.3636363636363638	2.3649307740209498
21120	[61077536, 61078039)	1.9743589743589745	0.0	1.3333333333333333	1.3333333333333333	1.4807692307692308	2.6147644865585473
21121	[61078430, 61078957)	2.148936170212766	0.0	1.1666666666666667	1.1666666666666667	1.8419452887537993	2.845967756992019
21122	[61079078, 61079181)	2.6363636363636362	1.5	2.0	3.5	0.7532467532467532	3.491497797281838
21123	[61079382, 61079764)	1.608695652173913	0.0	2.0	2.0	0.8043478260869565	2.1304941581614814
21124	[61080694, 61081071)	1.6153846153846154	0.2222222222222222	0.6666666666666666	0.8888888888888888	1.8173076923076925	2.1393527617297203
21125	[61081814, 61082010)	2.0	0.0	0.75	0.75	2.6666666666666665	2.6487224669034632
21126	[61082329, 61082677)	1.9	1.6666666666666667	0.7272727272727273	2.393939393939394	0.7936708860759493	2.5162863435582903
21127	[61083279, 61083462)	1.894736842105263	4.0	0.9230769230769231	4.923076923076923	0.3848684210526315	2.509316021276965
21128	[61083736, 61084187)	2.0930232558139537	0.6666666666666666	4.5	5.166666666666667	0.4051012753188297	2.771918860712927
21129	[61084667, 61084731)	1.0	1.1428571428571428	1.8	2.942857142857143	0.3398058252427184	1.3243612334517316
21130	[61084809, 61084889)	1.5454545454545454	0.3333333333333333	1.0	1.3333333333333333	1.1590909090909092	2.046740088061767
21131	[61085314, 61085476)	2.0625	0.5	0.8333333333333334	1.3333333333333335	1.5468749999999998	2.7314950439941965
21132	[61087325, 61087578)	2.1666666666666665	0.0	0.25	0.25	8.666666666666666	2.8694493391454188
21133	[61088327, 61088553)	1.15	0.0	1.0	1.0	1.15	1.5230154184694913
21134	[61088946, 61089093)	2.1666666666666665	0.0	1.25	1.25	1.7333333333333332	2.8694493391454188
21135	[61089171, 61089996)	1.5081967213114753	1.0	0.5	1.5	1.005464480874317	1.997397270123923
21136	[61090239, 61090311)	2.2857142857142856	0.2	1.0	1.2	1.9047619047619047	3.027111390746815
21137	[61090408, 61090465)	0.8	0.8181818181818182	1.0	1.8181818181818183	0.44	1.0594889867613855
21138	[61090558, 61091023)	2.0476190476190474	0.5	0.6666666666666666	1.1666666666666665	1.7551020408163267	2.711787287544022
21139	[61091293, 61091578)	1.6363636363636365	1.1111111111111112	0.6666666666666666	1.7777777777777777	0.9204545454545455	2.1671365638301068
21140	[61091851, 61092029)	2.2666666666666666	0.0	1.4	1.4	1.619047619047619	3.0018854624905917
21141	[61092532, 61092823)	2.75	0.8	0.8888888888888888	1.6888888888888889	1.6282894736842106	3.6419933919922625
21142	[61092930, 61093160)	1.9444444444444444	0.125	3.6666666666666665	3.7916666666666665	0.5128205128205129	2.5751468428228117
21143	[61094365, 61094420)	3.3333333333333335	0.0	1.1	1.1	3.0303030303030303	4.414537444839106
21144	[61095059, 61095109)	1.6	2.0	4.0	6.0	0.26666666666666666	2.118977973522771
21145	[61096464, 61096545)	2.5714285714285716	0.0	0.25	0.25	10.285714285714286	3.4055003145901677
21146	[61096759, 61096950)	1.5789473684210527	1.1333333333333333	2.3333333333333335	3.466666666666667	0.4554655870445344	2.091096684397471
21147	[61099144, 61099210)	2.125	2.0	0.14285714285714285	2.142857142857143	0.9916666666666667	2.81426762108493
21148	[61100287, 61100468)	2.0	0.0	1.2857142857142858	1.2857142857142858	1.5555555555555554	2.6487224669034632
21149	[61102866, 61103096)	1.4210526315789473	1.0	0.4	1.4	1.0150375939849625	1.881987015957724
21150	[61103885, 61103957)	1.8571428571428572	0.375	0.75	1.125	1.650793650793651	2.4595280049817876
21151	[61104520, 61104605)	0.9090909090909091	1.5	2.5	4.0	0.22727272727272727	1.2039647576833925
21152	[61105887, 61106191)	1.40625	1.5	1.2857142857142858	2.7857142857142856	0.5048076923076923	1.8623829845414976
21153	[61106537, 61107088)	1.6097560975609757	1.5	0.8571428571428571	2.357142857142857	0.6829268292682927	2.1318985709223
21154	[61107633, 61108725)	1.903225806451613	0.0	1.1666666666666667	1.1666666666666667	1.631336405529954	2.520558476569425
21155	[61108847, 61109067)	2.05	0.6666666666666666	0.375	1.0416666666666665	1.9680000000000002	2.71494052857605
21156	[61109287, 61109704)	3.057142857142857	1.3333333333333333	1.6666666666666667	3.0	1.019047619047619	4.048761485123865
21157	[61109841, 61109926)	2.0	0.5714285714285714	1.2	1.7714285714285714	1.1290322580645162	2.6487224669034632
21158	[61110016, 61110311)	1.7407407407407407	1.3333333333333333	0.25	1.5833333333333333	1.0994152046783625	2.3053695545270885
21159	[61110601, 61110689)	1.0	0.6666666666666666	2.0	2.6666666666666665	0.375	1.3243612334517316
21160	[61110895, 61111101)	1.9230769230769231	1.4	0.5	1.9	1.0121457489878543	2.546848525868715
21161	[61111196, 61111789)	1.7142857142857142	0.2	0.8	1.0	1.7142857142857142	2.2703335430601115
21162	[61112176, 61112302)	3.3333333333333335	1.0	0.14285714285714285	1.1428571428571428	2.916666666666667	4.414537444839106
21163	[61112811, 61112943)	1.9166666666666667	0.14285714285714285	1.4	1.5428571428571427	1.242283950617284	2.5383590307824857
21164	[61113289, 61113375)	2.5	0.0	0.7	0.7	3.5714285714285716	3.3109030836293294
21165	[61113807, 61114312)	1.6046511627906976	0.0	3.0	3.0	0.5348837209302325	2.125137793213244
21166	[61115016, 61115558)	1.837837837837838	1.3333333333333333	0.4	1.7333333333333334	1.0602910602910602	2.4339611858031827
21167	[61115920, 61115976)	3.0	0.0	1.25	1.25	2.4	3.973083700355195
21168	[61116087, 61116212)	2.75	0.0	0.42857142857142855	0.42857142857142855	6.416666666666667	3.6419933919922625
21169	[61116958, 61117178)	1.9444444444444444	0.6666666666666666	0.5	1.1666666666666665	1.666666666666667	2.5751468428228117
21170	[61118199, 61118426)	2.176470588235294	0.2857142857142857	0.4444444444444444	0.7301587301587301	2.9808184143222505	2.88243327280671
21171	[61118723, 61119294)	2.395348837209302	0.0	0.2	0.2	11.97674418604651	3.172307140593683
21172	[61119450, 61119553)	2.0	0.0	1.0	1.0	2.0	2.6487224669034632
21173	[61119652, 61119858)	1.5	0.4	2.5714285714285716	2.9714285714285715	0.5048076923076923	1.9865418501775975
21174	[61119954, 61120053)	6.0	0.3333333333333333	1.4	1.7333333333333332	3.4615384615384617	7.94616740071039
21175	[61120235, 61120480)	2.6	0.0	2.4	2.4	1.0833333333333335	3.443339206974503
21176	[61120993, 61121391)	1.7826086956521738	0.0	1.0	1.0	1.7826086956521738	2.3608178509356956
21177	[61121556, 61121614)	2.3333333333333335	0.0	1.8333333333333333	1.8333333333333333	1.272727272727273	3.0901762113873743
21178	[61121712, 61121898)	1.9166666666666667	2.0	2.0	4.0	0.4791666666666667	2.5383590307824857
21179	[61122529, 61123059)	2.0851063829787235	0.0	1.5	1.5	1.3900709219858156	2.761434061239781
21180	[61123995, 61124109)	2.5	0.0	0.9166666666666666	0.9166666666666666	2.7272727272727275	3.3109030836293294
21181	[61124525, 61124732)	1.7142857142857142	0.4	0.2727272727272727	0.6727272727272727	2.548262548262548	2.2703335430601115
21182	[61125089, 61125296)	2.7857142857142856	0.0	4.333333333333333	4.333333333333333	0.6428571428571429	3.689292007472681
21183	[61125376, 61125926)	1.4090909090909092	4.0	1.25	5.25	0.2683982683982684	1.8661453744092584
21184	[61126079, 61126155)	3.25	0.0	1.0	1.0	3.25	4.304174008718128
21185	[61126343, 61126690)	1.625	1.0	2.3333333333333335	3.3333333333333335	0.4875	2.152087004359064
21186	[61126777, 61127827)	2.4318181818181817	0.5	4.2	4.7	0.5174081237911025	3.2206057268030746
21187	[61127950, 61128156)	2.590909090909091	3.0	2.8333333333333335	5.833333333333334	0.4441558441558441	3.4312995593976683
21188	[61128279, 61128550)	1.65	3.2	0.5714285714285714	3.7714285714285714	0.4375	2.185196035195357
21189	[61128919, 61129066)	2.142857142857143	0.0	0.5	0.5	4.285714285714286	2.8379169288251394
21190	[61129230, 61130716)	2.35	0.0	1.0	1.0	2.35	3.1122488986115697
21191	[61130827, 61131276)	2.676470588235294	1.0	0.25	1.25	2.1411764705882352	3.544613889532576
21192	[61131390, 61131506)	1.5714285714285714	0.0	4.0	4.0	0.39285714285714285	2.0811390811384354
21193	[61131628, 61132935)	2.189189189189189	3.4	1.2857142857142858	4.685714285714286	0.4672050098879367	2.899277294853791
21194	[61133565, 61133621)	3.25	0.14285714285714285	0.2857142857142857	0.42857142857142855	7.583333333333334	4.304174008718128
21195	[61134557, 61135025)	1.6666666666666667	0.0	2.75	2.75	0.6060606060606061	2.207268722419553
21196	[61135101, 61135766)	2.629032258064516	2.0	0.25	2.25	1.168458781362007	3.481788404074714
21197	[61136091, 61136476)	1.3170731707317074	0.75	1.1	1.85	0.7119314436387607	1.7442806489364273
21198	[61136772, 61136967)	2.2142857142857144	0.42857142857142855	1.0	1.4285714285714286	1.55	2.9325141597859776
21199	[61138244, 61139051)	1.6027397260273972	0.0	1.0	1.0	1.6027397260273972	2.122606360463734
21200	[61139146, 61139278)	1.7058823529411764	0.7142857142857143	1.3333333333333333	2.0476190476190474	0.8331053351573188	2.259204457064719
21201	[61140653, 61141035)	2.2758620689655173	0.0	0.42857142857142855	0.42857142857142855	5.310344827586207	3.0140634968211826
21202	[61142014, 61142097)	1.2857142857142858	0.25	3.0	3.25	0.39560439560439564	1.7027501572950838
21203	[61142897, 61143248)	1.68	0.0	1.2727272727272727	1.2727272727272727	1.32	2.224926872198909
21204	[61143334, 61143385)	4.0	0.4	1.0	1.4	2.857142857142857	5.2974449338069265
21205	[61143507, 61143562)	2.0	0.25	0.6	0.85	2.3529411764705883	2.6487224669034632
21206	[61143861, 61144097)	1.8333333333333333	0.0	0.6	0.6	3.0555555555555554	2.427995594661508
21207	[61144905, 61144990)	1.8333333333333333	0.25	1.6666666666666667	1.9166666666666667	0.9565217391304347	2.427995594661508
21208	[61146100, 61146179)	1.6666666666666667	0.0	2.0	2.0	0.8333333333333334	2.207268722419553
21209	[61147401, 61147622)	1.380952380952381	0.8333333333333334	0.2857142857142857	1.119047619047619	1.2340425531914894	1.8288797985762009
21210	[61147930, 61148114)	1.8888888888888888	1.0	1.0	2.0	0.9444444444444444	2.5015712187421597
21211	[61148365, 61148504)	1.5	0.25	1.3333333333333333	1.5833333333333333	0.9473684210526316	1.9865418501775975
21212	[61148611, 61148663)	1.0	0.0	1.4	1.4	0.7142857142857143	1.3243612334517316
21213	[61149297, 61149803)	1.9722222222222223	0.3333333333333333	1.6	1.9333333333333333	1.0201149425287357	2.6119346548631377
21214	[61153233, 61153286)	3.6	0.42857142857142855	0.16666666666666666	0.5952380952380952	6.048	4.767700440426235
21215	[61155044, 61155098)	1.875	1.25	2.2	3.45	0.5434782608695652	2.483177312721997
21216	[61155636, 61156177)	1.7333333333333334	1.0	0.6666666666666666	1.6666666666666665	1.04	2.295559471316335
21217	[61157076, 61157480)	1.6571428571428573	0.0	0.5	0.5	3.3142857142857145	2.194655758291441
21218	[61159377, 61159456)	2.6	0.2	0.2	0.4	6.5	3.443339206974503
21219	[61159884, 61159979)	2.0	0.2	0.625	0.825	2.4242424242424243	2.6487224669034632
21220	[61160334, 61160396)	2.6666666666666665	0.0	0.8571428571428571	0.8571428571428571	3.111111111111111	3.5316299558712845
21221	[61160491, 61160681)	0.8	1.4285714285714286	1.0909090909090908	2.5194805194805197	0.31752577319587627	1.0594889867613855
21222	[61160982, 61161100)	2.6923076923076925	0.0	1.5	1.5	1.794871794871795	3.5655879362162013
21223	[61161544, 61161598)	0.3333333333333333	1.5714285714285714	1.25	2.821428571428571	0.11814345991561181	0.44145374448391056
21224	[61162163, 61162663)	1.7142857142857142	0.0	0.1111111111111111	0.1111111111111111	15.428571428571429	2.2703335430601115
21225	[61162940, 61163006)	6.75	0.0	1.0	1.0	6.75	8.93943832579919
21226	[61165402, 61165685)	1.1666666666666667	0.6666666666666666	0.5	1.1666666666666665	1.0000000000000002	1.5450881056936872
21227	[61165861, 61166292)	1.6756756756756757	0.75	1.4	2.15	0.7793840351979887	2.2191999047029016
21228	[61166787, 61166929)	2.0	0.14285714285714285	0.14285714285714285	0.2857142857142857	7.0	2.6487224669034632
21229	[61167552, 61167678)	1.0769230769230769	1.3	1.0	2.3	0.4682274247491639	1.4262351744864803
21230	[61168906, 61169164)	1.8	0.0	1.625	1.625	1.1076923076923078	2.3838502202131173
21231	[61169364, 61169459)	1.6666666666666667	0.3333333333333333	1.1666666666666667	1.5	1.1111111111111112	2.207268722419553
21232	[61169907, 61170222)	1.6666666666666667	1.5	0.7142857142857143	2.2142857142857144	0.7526881720430108	2.207268722419553
21233	[61170602, 61170889)	1.5925925925925926	1.6666666666666667	1.6666666666666667	3.3333333333333335	0.47777777777777775	2.1091678903120172
21234	[61170981, 61171077)	1.75	2.0	0.16666666666666666	2.1666666666666665	0.8076923076923077	2.3176321585405306
21235	[61171232, 61171691)	1.9230769230769231	0.2	0.4	0.6000000000000001	3.205128205128205	2.546848525868715
21236	[61171990, 61172060)	0.8333333333333334	0.0	1.75	1.75	0.4761904761904762	1.1036343612097765
21237	[61172207, 61172287)	2.0	2.6666666666666665	0.5	3.1666666666666665	0.6315789473684211	2.6487224669034632
21238	[61175820, 61175870)	5.333333333333333	0.8333333333333334	1.5	2.3333333333333335	2.2857142857142856	7.063259911742569
21239	[61176010, 61176221)	2.5	0.3333333333333333	2.2	2.5333333333333337	0.9868421052631577	3.3109030836293294
21240	[61176388, 61176530)	1.6875	0.0	3.0555555555555554	3.0555555555555554	0.5522727272727274	2.2348595814497973
21241	[61177139, 61177299)	2.608695652173913	0.5909090909090909	1.6	2.190909090909091	1.1906909615731553	3.454855391613213
21242	[61178799, 61178985)	2.230769230769231	0.0	0.6666666666666666	0.6666666666666666	3.3461538461538463	2.9543442900077093
21243	[61179815, 61179882)	0.5	0.8	1.7142857142857142	2.5142857142857142	0.19886363636363638	0.6621806167258658
21244	[61180820, 61180872)	3.6666666666666665	0.16666666666666666	0.3333333333333333	0.5	7.333333333333333	4.855991189323016
21245	[61181708, 61182179)	2.1	2.3333333333333335	1.0	3.3333333333333335	0.63	2.7811585902486367
21246	[61183225, 61183425)	1.2941176470588236	0.375	1.0	1.375	0.9411764705882354	1.7138792432904764
21247	[61183758, 61184011)	1.4444444444444444	0.5	0.5	1.0	1.4444444444444444	1.9129662260969458
21248	[61184440, 61184547)	2.1666666666666665	0.8571428571428571	1.3333333333333333	2.1904761904761902	0.9891304347826088	2.8694493391454188
21249	[61184913, 61185179)	2.0	1.25	0.5	1.75	1.1428571428571428	2.6487224669034632
21250	[61185694, 61185877)	1.7272727272727273	0.0	0.8333333333333334	0.8333333333333334	2.0727272727272728	2.2875330395984457
21251	[61186015, 61186109)	2.25	1.0	0.4	1.4	1.6071428571428572	2.9798127752663963
21252	[61187012, 61187223)	1.6923076923076923	0.1111111111111111	1.0	1.1111111111111112	1.523076923076923	2.241226702764469
21253	[61187542, 61187723)	1.7857142857142858	0.75	3.0	3.75	0.4761904761904762	2.3649307740209498
21254	[61187880, 61187930)	2.4	0.0	1.6666666666666667	1.6666666666666667	1.44	3.178466960284156
21255	[61188470, 61188585)	1.75	1.0	3.0	4.0	0.4375	2.3176321585405306
21256	[61189990, 61190057)	1.3333333333333333	1.0	1.4	2.4	0.5555555555555556	1.7658149779356422
21257	[61191100, 61191296)	1.7777777777777777	0.3333333333333333	1.3333333333333333	1.6666666666666665	1.0666666666666667	2.354419970580856
21258	[61191548, 61191655)	1.9166666666666667	0.0	0.4	0.4	4.791666666666667	2.5383590307824857
21259	[61191970, 61192791)	1.9	0.0	0.5	0.5	3.8	2.5162863435582903
21260	[61194882, 61195296)	2.3870967741935485	0.0	0.5	0.5	4.774193548387097	3.161378428239618
21261	[61195862, 61195914)	2.125	1.0	0.25	1.25	1.7	2.81426762108493
21262	[61197042, 61197127)	2.5	0.7142857142857143	0.8333333333333334	1.5476190476190477	1.6153846153846154	3.3109030836293294
21263	[61197794, 61197878)	1.25	1.3846153846153846	0.2857142857142857	1.6703296703296702	0.7483552631578948	1.6554515418146647
21264	[61198512, 61198628)	2.0	0.6666666666666666	0.8571428571428571	1.5238095238095237	1.3125	2.6487224669034632
21265	[61199331, 61199435)	1.6666666666666667	0.0	0.5	0.5	3.3333333333333335	2.207268722419553
21266	[61199633, 61199890)	1.32	0.8	1.25	2.05	0.6439024390243904	1.748156828156286
21267	[61200658, 61200842)	2.230769230769231	0.25	0.3333333333333333	0.5833333333333333	3.824175824175825	2.9543442900077093
21268	[61201586, 61201736)	1.6153846153846154	0.5	1.375	1.875	0.8615384615384616	2.1393527617297203
21269	[61201815, 61202036)	1.8	1.875	1.7142857142857142	3.5892857142857144	0.5014925373134328	2.3838502202131173
21270	[61202115, 61202359)	1.8571428571428572	1.75	2.0	3.75	0.49523809523809526	2.4595280049817876
